id|fecha_relevamiento|practica_deportes|hace_dep_gim_priv|hace_dep_univ|hace_dep_partic|hace_dep_otros|prac_dep_basquet|prac_dep_natacion|prac_dep_futbol|prac_dep_gimnasia|prac_dep_tenis|prac_dep_handball|prac_dep_voley|prac_dep_otros|
1090|01/04/2002||||||||||||||
1106|01/04/2002||||||||||||||
1113|01/04/2002||||||||||||||
1125|14/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
1138|18/02/2004|S|S||||S||||||||
1140|01/04/2002||||||||||||||
1142|01/04/2002||||||||||||||
1148|09/02/2004|N|||||||||||||
1150|01/04/2002||||||||||||||
1151|01/04/2002||||||||||||||
1155|01/04/2002||||||||||||||
1158|14/02/2003||||||||||||||
1163|01/04/2002||||||||||||||
1168|18/02/2010|S|N|N|S|S|N|N|N|N|N|N|N|S|
1171|16/12/2002||||||||||||||
1179|01/04/2002||||||||||||||
1212|01/04/2002||||||||||||||
1226|01/04/2002||||||||||||||
1248|01/04/2002||||||||||||||
1250|26/06/2010|S|N|N|S|N|N|N|S|N|N|N|N|N|
1261|05/04/2018||||||||||||||
1269|20/04/2017|S||S||S||||||||S|
1275|20/04/2017|N|||||||||||||
1282|20/04/2017||||||||||||||
1302|16/03/2005|N|||||||||||||
1304|01/04/2002||||||||||||||
1306|01/04/2002||||||||||||||
1314|20/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
1324|21/06/2022|N|||||||||||||
1326|27/11/2002||||||||||||||
1332|01/04/2002||||||||||||||
1334|25/10/2021|S|N|N|S|S|N|N|S|S|N|N|N|S|
1362|01/04/2002||||||||||||||
1379|01/04/2002||||||||||||||
1381|20/04/2017|S|N|N|S|N|N|N|S|N|S|N|N|S|
1389|21/06/2022|N|||||||||||||
1401|01/04/2002||||||||||||||
1402|01/04/2002||||||||||||||
1405|01/04/2002||||||||||||||
1430|09/06/2014||||||||||||||
1442|05/10/2016|S|N|N|S|N|N|N|N|N|N|N|N|S|
1453|13/03/2003||||||||||||||
1463|21/06/2022||||||||||||||
1468|20/04/2017|S|N|N|S|N|N|S|N|N|N|N|N|N|
1487|01/04/2002||||||||||||||
1495|01/04/2002||||||||||||||
1498|08/02/2012|S|S|N|N|N|N|N|S|N|N|N|N|S|
1502|01/04/2002||||||||||||||
1507|20/04/2017|S|N|N|S|N|N|N|S|N|S|N|N|N|
1511|30/05/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
1534|01/04/2002||||||||||||||
1590|01/04/2002||||||||||||||
1610|17/03/2016|S|S|N|N|N|N|N|N|N|N|N|N|S|
1615|01/04/2002||||||||||||||
1623|01/04/2002||||||||||||||
1628|01/04/2002||||||||||||||
1642|11/02/2008|S|N|N|S|N|N|N|N|N|N|N|N|S|
1662|13/02/2003||||||||||||||
1665|01/04/2002||||||||||||||
1668|06/03/2003||||||||||||||
1669|01/04/2002||||||||||||||
1722|21/06/2022|N|||||||||||||
1725|01/04/2002||||||||||||||
1730|15/02/2012|S|N|N|S|N|N|N|S|N|S|N|N|S|
1731|03/09/2018|S|N|N|N|S|N|N|S|N|N|N|S|N|
1732|20/04/2017|N|||||||||||||
1734|01/04/2002||||||||||||||
1736|28/03/2003||||||||||||||
1740|01/04/2002||||||||||||||
1744|27/03/2007|S|||S|||||||||S|
1751|19/02/2010|S|N|N|N|N|N|N|N|N|N|N|N|N|
1787|01/04/2002||||||||||||||
1791|01/04/2002||||||||||||||
1798|20/04/2017|S|S|||||S|||||||
1805|25/02/2003||||||||||||||
1830|03/04/2007|N|||||||||||||
1844|01/04/2002||||||||||||||
1865|22/03/2005|S|||S||||S||||||
1868|22/02/2009|S|S|S|N|N|S|N|S|N|N|N|N|N|
1870|17/06/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
1875|01/04/2002||||||||||||||
1877|21/06/2022|S|N|N|S|N|S|N|S|N|N|N|N|S|
1881|01/04/2002||||||||||||||
1883|01/04/2002||||||||||||||
1893|09/06/2014||||||||||||||
1901|06/09/2004|N|||||||||||||
1902|11/02/2003||||||||||||||
1910|29/07/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
1915|01/04/2002||||||||||||||
1929|11/06/2009|S|S|N|N|N|N|N|S|N|N|N|N|N|
1942|01/04/2002||||||||||||||
1957|20/04/2017|S|N|N|S|N|N|N|N|N|N|N|N|S|
1979|27/02/2007|S|S|||||S||S|||||
2010|01/04/2002||||||||||||||
2040|16/12/2002||||||||||||||
2042|01/04/2002||||||||||||||
2090|16/12/2002||||||||||||||
2096|01/04/2002||||||||||||||
2111|01/04/2002||||||||||||||
2114|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
2122|30/03/2009|S|N|N|S|N|N|N|S|N|N|N|N|S|
2145|08/02/2012|S|N|N|S|N|N|N|S|N|N|N|N|S|
2152|16/03/2011|S|N|N|N|S|N|N|S|N|N|N|N|N|
2155|09/03/2009|S|N|N|N|S|N|N|N|N|N|N|N|S|
2165|01/04/2002||||||||||||||
2202|06/02/2003||||||||||||||
2211|17/12/2002||||||||||||||
2214|06/06/2007|S||S|||||||||S||
2218|12/10/2018|S|S|N|S|N|S|N|S|N|N|N|N|S|
2220|14/02/2011|S|S|N|S|N|N|N|S|N|N|N|N|N|
2234|23/03/2012|S|S|N|N|N|N|N|N|N|N|N|N|S|
2255|01/04/2002||||||||||||||
2256|01/04/2002||||||||||||||
2295|23/09/2008|S|S|N|S|N|N|S|N|S|N|N|N|S|
2327|19/12/2002||||||||||||||
2334|14/02/2004|N|||||||||||||
2351|12/02/2009|S|N|N|N|S|S|S|N|N|N|N|N|N|
2362|10/03/2006|N|||||||||||||
2374|01/04/2002||||||||||||||
2379|09/02/2004|N|||||||||||||
2384|09/11/2007|N|||||||||||||
2385|06/02/2003||||||||||||||
2409|01/04/2002||||||||||||||
2415|29/08/2007|S|S|N|N|S|N|N|N|N|N|N|N|S|
2417|01/04/2002||||||||||||||
2421|01/04/2002||||||||||||||
2427|17/04/2013|S|N|N|S|N|N|N|N|N|N|N|N|S|
2435|27/03/2007|S|S||S||||S||||||
2449|01/04/2002||||||||||||||
2467|03/05/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
2504|11/02/2015|S|N|N|N|S|N|N|S|N|N|N|N|S|
2510|10/08/2021|S|S|N|N|N|N|S|N|N|N|N|N|S|
2522|22/02/2004|N|||||||||||||
2535|11/02/2013|S|S|N|N|N|N|N|S|N|N|N|N|N|
2557|01/04/2002||||||||||||||
2562|01/04/2002||||||||||||||
2563|04/02/2003||||||||||||||
2566|04/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
2574|12/06/2009|S|N|N|S|N|S|N|S|N|N|N|N|N|
2599|12/02/2003||||||||||||||
2600|01/04/2002||||||||||||||
2607|14/03/2012|S|N|N|S|S|N|N|S|N|N|N|S|S|
2627|04/07/2011|S|S|N|N|N|N|N|N|S|N|N|N|S|
2664|01/04/2002||||||||||||||
2677|15/03/2004|N|||||||||||||
2683|01/04/2002||||||||||||||
2694|01/04/2002||||||||||||||
2699|20/04/2017|N|||||||||||||
2700|19/07/2006|N|||||||||||||
2709|11/12/2002||||||||||||||
2727|15/12/2021|S|N|N|S|N|N|S|N|N|N|N|N|N|
2736|20/04/2017|S|S|N|S|S|S|N|N|N|S|N|N|S|
2742|21/06/2022|S|N|S|N|N|N|N|N|N|N|N|N|S|
2746|11/07/2014|S|N|N|N|S|S|N|N|N|N|N|N|N|
2768|18/09/2019|S|S|N|S|S|N|N|S|S|S|N|N|S|
2782|13/04/2021|S|S|N|N|N|N|S|N|S|N|N|N|S|
2788|25/04/2002||||||||||||||
2795|03/06/2009|S|N|N|S|N|N|N|N|N|N|N|N|S|
2813|26/03/2013|S|N|N|N|N|N|N|N|N|N|N|N|S|
2814|20/03/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
2837|30/04/2002||||||||||||||
2850|30/08/2016|S|N|N|N|N|N|N|N|N|N|N|N|S|
2866|17/02/2004||||||||||||||
2877|14/02/2016|S|N|S|S|N|N|N|N|N|N|N|S|S|
2878|05/06/2017|S|S|N|N|N|N|N|N|N|N|N|N|S|
2896|03/03/2020|S|N|N|S|N|N|N|N|S|N|N|N|N|
2906|05/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
2953|17/03/2014|S|S|N|N|N|N|N|S|N|N|N|N|S|
2972|24/04/2002||||||||||||||
2981|17/05/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
2984|02/03/2006|N|||||||||||||
2991|20/05/2009|S|S|N|N|N|N|N|N|S|N|N|N|N|
3013|28/11/2002||||||||||||||
3029|16/02/2006||||||||||||||
3035|25/02/2004|N|||||||||||||
3051|03/10/2005|N|||||||||||||
3055|21/02/2005|S|S|||||||S|||||
3069|14/03/2011|S|N|N|S|S|N|N|S|N|S|N|N|S|
3091|28/11/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
3105|10/04/2003||||||||||||||
3109|15/02/2005|S||S||||||S|||||
3117|21/06/2022|S|S|N|N|N|N|S|N|N|N|N|N|N|
3118|19/02/2004|N|||||||||||||
3136|03/02/2014|S|S|N|N|N|N|N|N|N|S|N|N|N|
3150|10/02/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
3153|09/06/2017|S|S|N|N|N|N|S|N|N|N|N|N|N|
3154|15/03/2005|S||||S||||||||S|
3158|07/03/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
3183|23/03/2011|S|N|N|S|N|N|N|S|N|N|N|N|N|
3185|31/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
3197|11/03/2011|S|S|N|N|N|N|N|N|N|N|N|N|S|
3203|24/02/2004|N|||||||||||||
3242|27/07/2018|S|S|N|S|N|N|S|S|N|N|N|N|S|
3254|31/03/2004||||||||||||||
3255|08/10/2018|S|S|N|S|N|N|S|N|N|N|N|N|N|
3268|06/04/2004|N|||||||||||||
3277|08/03/2016|S|N|N|N|S|N|N|S|N|N|N|N|S|
3295|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
3297|10/02/2011|S|N|N|S|N|N|N|N|N|N|N|N|S|
3314|20/04/2017|S|S|N|N|S|N|N|N|S|N|N|N|S|
3336|05/09/2011|S|N|N|S|N|S|N|N|N|N|N|N|S|
3346|09/04/2007|N|||||||||||||
3353|18/03/2013|S|S|N|N|N|N|N|N|N|N|N|N|S|
3361|25/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
3363|15/12/2014|S|N|S|S|S|N|N|S|N|N|N|N|S|
3372|20/03/2004||||||||||||||
3375|08/03/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
3381|10/05/2010|S|S|N|N|N|N|S|N|N|N|N|N|N|
3383|10/11/2017|S|N|S|S|N|N|N|S|N|N|N|N|N|
3390|09/10/2017|S|N|N|S|N|N|N|S|N|N|N|N|N|
3392|20/04/2017|S|S|S|N|S|S|N|N|N|N|N|S|S|
3395|26/05/2014|S|N|N|N|S|N|S|S|N|N|N|N|N|
3408|25/02/2020|S|S|S|N|S|N|N|S|N|N|N|N|N|
3421|11/05/2012|S|N|N|S|N|N|N|N|N|N|N|N|N|
3425|04/03/2006|N|||||||||||||
3427|24/02/2014|S|N|N|S|N|N|N|S|N|N|N|N|N|
3440|29/03/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
3501|20/04/2004||||||||||||||
3523|23/04/2004||||||||||||||
3570|17/04/2008|N|||||||||||||
3591|02/03/2004||||||||||||||
3598|10/03/2005||||||||||||||
3602|13/03/2010|S|S|N|N|N|N|N|N|N|N|N|N|S|
3606|14/03/2005||||||||||||||
3634|16/04/2012|S|S|N|N|N|N|N|N|N|N|N|N|S|
3645|15/02/2016|S|N|N|S|N|N|N|N|N|N|N|N|S|
3652|21/03/2005||||||||||||||
3657|17/02/2017|S|N|N|S|N|N|N|N|N|N|N|N|S|
3659|21/08/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
3663|20/02/2014|S|N|N|S|N|N|N|N|S|N|N|N|N|
3674|19/02/2007|N|||||||||||||
3677|29/03/2005||||||||||||||
3706|06/02/2012|S|N|N|S|N|N|N|S|N|N|N|N|N|
3713|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
3720|01/04/2005|S|||S||||S||||||
3727|05/03/2021|S|N|N|N|S|N|N|N|N|N|N|N|S|
3728|05/03/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
3766|08/04/2005|S||S|S||S||S||||||
3779|13/04/2005||||||||||||||
3810|01/02/2010|S|N|N|N|S|N|N|N|N|N|N|N|S|
3826|07/03/2014|S|N|S|N|N|S|N|N|N|N|N|N|N|
3831|06/04/2006||||||||||||||
3838|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
3841|06/04/2006||||||||||||||
3864|06/06/2022|S|N|N|S|S|N|N|S|N|N|N|N|S|
3867|18/02/2016|S|N|S|N|S|N|N|N|N|N|N|N|S|
3871|20/02/2014|S|S|N|N|N|N|N|S|N|N|N|N|S|
3884|25/11/2014|S|S|N|N|N|N|N|N|N|N|N|N|N|
3893|01/03/2012|S|S|N|N|N|N|N|N|N|N|N|N|N|
3896|27/08/2007|N|N|N|N|N|N|N|N|N|N|N|N|N|
3913|20/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
3928|24/04/2006||||||||||||||
3931|24/04/2006||||||||||||||
3933|02/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
3975|10/02/2015|S|S|N|N|N|N|N|N|N|S|N|N|N|
3978|22/05/2015|S|N|N|N|N|N|N|N|N|S|N|N|S|
3984|26/12/2016|S|S|N|N|N|N|N|N|N|N|N|N|N|
3985|10/08/2007|N|||||||||||||
4013|07/08/2007|N|||||||||||||
4015|21/03/2013|S|S|N|N|N|N|N|N|N|N|N|N|S|
4022|09/02/2008|N|||||||||||||
4032|08/05/2006||||||||||||||
4034|08/05/2006||||||||||||||
4066|03/10/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
4078|20/03/2007||||||||||||||
4096|01/04/2010|S|N|N|S|N|N|N|N|N|N|N|N|S|
4103|13/09/2017|S|N|N|S|N|N|N|N|N|N|N|N|S|
4107|07/02/2022|S|S|N|S|N|N|S|S|S|N|N|N|S|
4143|14/03/2018|S|N|S|N|N|N|N|N|N|S|N|S|N|
4149|06/03/2014|S|N|N|S|N|N|N|N|N|N|N|N|S|
4157|09/02/2016|S|S|S|S|S|N|S|S|N|N|N|S|S|
4163|08/07/2021|S|N|S|S|S|N|S|N|N|N|N|N|S|
4184|27/03/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
4196|09/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
4202|22/04/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
4210|21/06/2022|S|N|S|N|N|N|N|N|N|N|N|S|N|
4234|08/06/2008|S|S|N|N|N|N|N|N|N|N|N|N|S|
4255|13/02/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
4256|21/02/2008||||||||||||||
4260|24/08/2018|S|S|N|N|N|N|N|N|N|N|N|N|S|
4302|01/06/2021|S|S|N|N|N|N|N|N|N|N|N|N|S|
4313|27/02/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
4323|01/02/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
4330|28/06/2018|S|N|S|N|N|N|N|N|N|N|S|N|N|
4362|18/01/2012|S|S|N|N|N|N|S|N|N|N|N|N|N|
4367|20/04/2017|S|S|N|S|N|N|S|S|N|N|N|N|S|
4370|03/02/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
4375|21/02/2018|S|S|N|N|N|N|S|N|N|N|N|N|S|
4377|10/02/2010|S|S|N|N|N|N|S|N|S|N|N|N|N|
4380|11/03/2008||||||||||||||
4383|11/03/2008||||||||||||||
4385|28/02/2012|S|S|N|N|N|N|N|N|N|N|N|N|S|
4427|08/03/2011|S|N|N|N|S|N|N|N|N|N|S|N|N|
4431|19/03/2008||||||||||||||
4434|19/03/2008|S|S|N|N|N|N|N|N|N|N|N|N|N|
4436|25/03/2008||||||||||||||
4457|05/02/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4467|15/02/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
4478|01/04/2008||||||||||||||
4501|23/03/2018|S|S|N|N|S|N|N|S|N|N|N|N|S|
4512|09/04/2008||||||||||||||
4514|18/09/2019|S|N|N|S|N|N|S|N|N|N|N|N|N|
4528|06/05/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
4534|01/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4538|10/04/2018|S|S|N|S|N|N|N|S|N|N|N|N|S|
4543|11/12/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
4544|04/03/2010|S|S|N|N|N|N|N|N|N|N|N|N|N|
4566|24/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
4587|06/03/2017|S|S|N|N|N|N|N|N|S|N|N|N|N|
4597|30/10/2019|S|N|N|S|N|N|N|S|N|S|N|N|S|
4605|02/03/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
4616|06/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
4628|18/02/2020|S|N|N|S|S|N|N|S|N|N|N|N|S|
4648|23/03/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
4666|10/12/2021|S|N|N|S|N|N|N|N|S|N|N|N|N|
4668|18/03/2013|S|N|S|S|S|N|S|S|N|N|N|N|N|
4674|24/02/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|
4682|27/03/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
4685|27/03/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
4696|03/04/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
4702|18/12/2017|S|S|N|N|S|N|N|S|N|N|N|N|N|
4746|29/02/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
4758|01/12/2015|S|N|N|N|S|N|N|N|N|N|N|N|S|
4767|30/03/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
4782|21/06/2022|S|S|S|N|S|N|N|N|S|N|N|N|S|
4783|12/02/2012|S|N|N|N|S|N|N|N|N|N|N|N|S|
4784|23/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4792|23/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4803|12/07/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
4846|29/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4895|06/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4899|06/04/2010|S|S|N|N|N|N|N|N|S|N|N|N|S|
4901|19/03/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
4913|26/03/2014|S|S|N|N|N|N|N|N|N|N|N|N|S|
4914|06/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4916|16/08/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
4934|09/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4945|09/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4967|13/04/2010|S|S|N|N|N|N|N|N|N|N|N|N|N|
4978|14/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4983|10/02/2019|S|N|S|S|N|N|N|N|N|N|N|N|S|
4985|01/12/2021|S|S|N|N|N|N|N|N|N|N|N|N|S|
4988|02/03/2012|S|N|S|N|S|N|N|S|N|N|N|N|N|
4989|02/02/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
4997|16/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
5024|10/05/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
5035|02/02/2022|S|S|S|N|N|N|N|S|N|N|N|N|N|
5040|24/02/2022|S|N|S|N|N|N|N|N|N|N|N|N|N|
5049|27/02/2020|S|S|N|N|N|N|N|N|S|N|N|N|N|
5054|29/07/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5089|06/04/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
5092|15/06/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
5094|29/02/2016|S|N|S|N|N|N|N|S|N|N|N|N|N|
5097|28/06/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5103|08/02/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5116|04/08/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
5156|12/03/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
5181|05/02/2016|S|S|N|N|N|N|N|N|S|N|N|N|N|
5189|06/04/2015|S|S|N|N|N|N|N|N|N|N|N|N|N|
5198|25/04/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
5205|13/02/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
5207|18/02/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|
5211|16/02/2022|S|N|N|N|S|N|N|S|N|N|N|N|S|
5221|08/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
5233|04/02/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
5260|10/04/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5261|11/04/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5277|03/03/2022|S|N|S|S|N|N|N|N|N|N|N|S|S|
5286|03/03/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
5314|18/04/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5318|05/03/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
5323|18/08/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
5329|01/02/2017|S|N|N|S|N|N|N|N|N|N|N|N|S|
5333|03/02/2015|S|S|S|N|N|N|N|N|N|N|S|S|S|
5340|16/03/2019|S|S|N|N|N|N|N|N|N|N|N|N|N|
5359|10/02/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|
5361|06/02/2018|S|S|N|N|N|N|N|N|N|N|N|N|S|
5362|26/10/2021|S|N|S|N|N|N|N|S|N|N|N|N|N|
5365|20/04/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5367|11/07/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5370|20/04/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5404|24/08/2019|S|N|N|S|N|N|N|N|S|N|N|N|S|
5433|17/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5462|18/09/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|
5468|28/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5475|15/04/2019|S|N|N|S|N|N|N|N|S|N|N|N|S|
5477|29/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5489|01/06/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5493|08/07/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5495|07/10/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
5512|08/02/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
5513|10/08/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5518|21/06/2022|S|N|S|N|N|N|N|S|N|N|N|S|N|
5540|05/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5544|18/11/2020|S|N|N|N|S|N|N|N|N|N|N|N|S|
5546|05/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5570|11/10/2019|S|S|N|N|S|N|N|S|N|N|N|N|N|
5598|10/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5612|01/03/2016|S|S|S|S|N|N|N|N|N|S|N|N|N|
5613|10/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5616|25/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
5620|19/07/2019|S|N|S|N|N|S|N|N|N|N|N|N|N|
5623|21/02/2022|S|S|S|S|N|N|N|S|N|N|N|N|S|
5624|10/04/2013|S|N|N|N|N|N|N|S|N|N|N|N|N|
5643|11/04/2013|S|S|S|N|N|N|N|N|N|N|S|N|N|
5650|10/02/2019|S|S|N|S|N|N|N|N|S|N|N|N|S|
5701|01/04/2014|S|N|N|N|S|N|N|S|N|N|N|N|S|
5729|01/04/2014|S|S|N|S|S|S|S|N|S|N|N|N|S|
5739|01/04/2014|S|S|N|S|N|N|N|N|N|N|N|N|S|
5748|01/04/2014|N|N|N|S|N|N|N|S|N|N|N|N|N|
5758|15/02/2022|S|N|S|S|S|N|N|S|N|N|N|N|N|
5775|06/02/2022|S|N|N|S|S|N|N|S|N|N|N|N|N|
5779|07/03/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
5799|27/12/2019|S|N|N|N|S|N|N|N|N|N|N|N|S|
5809|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5815|08/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5841|02/02/2016|S|N|N|S|S|S|N|S|N|S|S|N|N|
5867|08/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5878|04/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5883|01/04/2014|S|N|N|S|N|N|N|N|S|N|N|N|N|
5899|03/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5910|14/02/2022|S|N|S|S|N|N|N|S|N|N|N|N|N|
5967|07/02/2022|S|S|S|N|N|N|N|N|N|N|S|N|N|
5977|08/04/2015||N|N|N|N|N|N|N|N|N|N|N|N|
5986|08/04/2015|S|N|N|N|S|N|N|N|N|N|N|N|S|
5995|08/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6011|10/01/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6016|04/02/2022|S|N|N|N|S|S|S|S|S|N|S|S|S|
6027|09/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6033|23/02/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
6042|08/04/2015||N|N|N|N|N|N|N|N|N|N|N|N|
6046|11/02/2019|S|N|N|S|S|N|N|N|N|N|N|N|S|
6063|30/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6066|07/02/2022|S|N|N|N|N|N|N|N|N|N|N|N|N|
6092|09/02/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
6097|28/03/2022||N|N|N|N|N|N|N|N|N|N|N|N|
6098|11/02/2022|S|N|N|S|N|N|N|S|N|N|N|N|N|
6100|02/03/2022|S|S|N|N|S|N|N|N|N|N|N|N|S|
6103|17/03/2016||N|N|N|N|N|N|N|N|N|N|N|N|
6117|11/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6122|10/02/2020|S|N|N|S|N|N|N|N|N|N|N|N|S|
6125|05/02/2020|S|S|N|N|N|N|N|N|N|N|N|N|S|
6141|10/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6142|17/03/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
6156|11/02/2022|S|S|N|S|N|N|N|S|S|N|N|N|N|
6166|07/02/2022|S|S|N|N|N|N|S|N|N|N|N|N|S|
6170|25/02/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
6171|31/03/2016||N|N|N|N|N|N|N|N|N|N|N|N|
6175|01/04/2016|N|N|N|N|S|N|N|N|N|N|N|N|S|
6211|25/02/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
6248|05/03/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
6266|14/04/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
6277|02/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6283|14/03/2022|S|N|S|N|N|N|N|N|N|N|N|N|S|
6285|02/02/2022|S|S|N|N|N|N|N|N|S|N|N|N|N|
6290|03/02/2022|S|N|N|S|N|N|N|N|S|N|N|N|S|
